sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
125,0.6032226731968654,0.003330319437416182,0.037234103244257195
126,0.6048732880839549,0.0037420172049741018,0.04200403894927958
127,0.6032840907577992,0.0035385794873978955,0.03987776558630649
128,0.6005621242260595,0.002825135068935551,0.031962754640196045
129,0.6020684290763507,0.003224908663517094,0.03662792144738166
130,0.6023529274928888,0.003260659605127517,0.03717723951379854
131,0.6020006820762551,0.002931987050333268,0.033558125637394874
132,0.5984566542232587,0.0033732711480312814,0.0387559348672499
133,0.5939769449343074,0.003850002042927028,0.044400389549666394
134,0.5975581208794668,0.00394582954450375,0.04567627925338646
135,0.600906254942367,0.0033957854654400542,0.03945546166482759
136,0.5986374884206958,0.003856670643284155,0.04497612199050398
137,0.5965073437150444,0.0035110385480723633,0.04109565258015575
138,0.5941218562611168,0.003353101709937914,0.03939002625858507
139,0.5929367877270451,0.0033476615124629428,0.03946834714909619
140,0.5979135302577998,0.003392318792002323,0.04013845724638771
141,0.5983480903236158,0.0033311504931423605,0.039555220498977445
142,0.5952955861168192,0.003014461353264569,0.0359214527761092
143,0.5977264954164306,0.0031396011379734123,0.037544169037223935
144,0.5961272516240972,0.003308165141723054,0.03969798170067665
145,0.5934144845332127,0.0033453986493019324,0.04028393423933322
